y || 9.656627474604601
penuh || 6.437751649736401
parameter || 4.240527072400182
variabel || 4.240527072400182
kuadrat || 3.2188758248682006
likehood || 3.2188758248682006
maksimum || 3.2188758248682006
maximum || 3.2188758248682006
minimum || 3.2188758248682006
nid0 || 3.2188758248682006
pangkat || 3.2188758248682006
entu || 3.2188758248682006
hubung || 3.2188758248682006
duga || 3.2188758248682006
pilih || 3.2188758248682006
regresi || 3.2188758248682006
statistika || 3.2188758248682006
transfomasi || 3.2188758248682006
jelas || 3.2188758248682006
xdalam || 3.2188758248682006
~ || 3.2188758248682006
method || 2.5257286443082556
respon || 2.5257286443082556
asumsi || 2.5257286443082556
analisis || 2.2788685663767296
cari || 2.120263536200091
sisa || 2.120263536200091
i || 1.8325814637483102
teknik || 1.4271163556401458
model || 1.2729656758128876
salah || 1.2729656758128876
