generatif || 9.656627474604601
kelas || 7.637794054877325
eksperimen || 7.577185932924767
aham || 6.437751649736401
model || 6.364828379064438
didik || 6.360790608600273
serta || 6.360790608600273
ajar || 5.497744391244931
konsep || 5.051457288616511
konvensional || 5.051457288616511
kontrol || 4.240527072400182
control || 3.2188758248682006
alhikmah || 3.2188758248682006
kuasi || 3.2188758248682006
pretestposttest || 3.2188758248682006
group || 2.5257286443082556
lampung || 2.5257286443082556
design || 2.5257286443082556
deskripsi || 2.5257286443082556
bagi || 2.5257286443082556
bandar || 2.5257286443082556
mts || 2.120263536200091
desain || 2.120263536200091
vii || 2.120263536200091
banding || 1.6094379124341003
sampel || 1.4271163556401458
aruh || 1.4271163556401458
simpul || 1.4271163556401458
tode || 1.0216512475319812
peroleh || 1.0216512475319812
dasar || 0.9162907318741551
teliti || 0.697413548579111
tuju || 0.5798184952529422
