sedimen || 22.532130774077405
dalam || 19.313254949209202
mgkg || 19.313254949209202
pb || 15.154371865849534
cu || 12.628643221541278
cm || 9.656627474604601
logam || 7.577185932924767
berat || 6.437751649736401
konsentrasi || 5.497744391244931
lokasi || 5.051457288616511
nyata || 4.240527072400182
kandung || 4.240527072400182
ambil || 3.6651629274966204
cunya || 3.2188758248682006
korelasi || 3.2188758248682006
ragam || 3.2188758248682006
labuh || 3.2188758248682006
benoa || 3.2188758248682006
muka || 3.2188758248682006
statistik || 3.2188758248682006
sampel || 2.8542327112802917
ratarata || 2.8542327112802917
sampel || 2.8542327112802917
pengaruh || 2.5257286443082556
interaksi || 2.5257286443082556
andung || 2.5257286443082556
sumber || 2.5257286443082556
masingmasing || 2.120263536200091
aruh || 1.4271163556401458
