jurnal || 12.875503299472802
and || 7.577185932924767
mining || 7.577185932924767
formansi || 6.437751649736401
accuracy || 6.437751649736401
science || 6.437751649736401
software || 6.437751649736401
klasifikasi || 5.497744391244931
fmeasure || 5.051457288616511
precision || 5.051457288616511
recall || 5.051457288616511
classifier || 5.051457288616511
support || 5.051457288616511
vector || 5.051457288616511
bayes || 4.240527072400182
machine || 4.240527072400182
nave || 4.240527072400182
bayes || 4.240527072400182
data || 3.4183028495650944
kategor || 3.2188758248682006
cybernetics || 3.2188758248682006
latih || 3.2188758248682006
inggris || 3.2188758248682006
intelligent || 3.2188758248682006
architecture || 3.2188758248682006
interdisciplinary || 3.2188758248682006
of || 3.2188758248682006
photography || 3.2188758248682006
engineering || 3.2188758248682006
rapidminer || 3.2188758248682006
applications || 3.2188758248682006
jurnaljurnal || 3.2188758248682006
hardware || 3.2188758248682006
systems || 3.2188758248682006
theory || 3.2188758248682006
ilmu || 3.2188758248682006
image || 3.2188758248682006
web || 3.2188758248682006
tode || 3.064953742595944
nila || 2.545931351625775
artificial || 2.5257286443082556
text || 2.5257286443082556
bagi || 2.5257286443082556
total || 2.5257286443082556
komputer || 2.5257286443082556
method || 2.5257286443082556
proses || 2.2788685663767296
information || 2.120263536200091
bidang || 2.120263536200091
ilmiah || 2.120263536200091
bahasa || 2.120263536200091
tahap || 1.8325814637483102
dasar || 1.8325814637483102
uji || 1.8325814637483102
ukur || 1.8325814637483102
ambil || 1.8325814637483102
banding || 1.6094379124341003
bantu || 1.6094379124341003
teks || 1.4271163556401458
teknik || 1.4271163556401458
